Price,Locality,Area,latitude,longitude,BHK,Bathrooms,Balcony,Status,neworold,parking,Furnished_status,Lift,Landmarks,type_of_building,desc,Price_sqft,Price_per_SqFt,Avg_Price,Avg_Price_Per_SqFt,Listing_Count,Price_Tag
20000000.0,"Sector 48, Gurgaon, Delhi NCR",2336.0,28.41492,77.035907,4.0,4.0,,Ready to Move,Resale,,Unfurnished,,,Individual House,"
",8561.643835616438,8561.643835616438,23250000.0,7209.23,4,Fair Market Price
2700000.0,"NH 24, Ghaziabad, Delhi NCR",950.0,28.638572,77.4308515,2.0,2.0,,Ready to Move,Resale,,Semi-Furnished,,,Individual House,"
",2842.1052631578946,2842.1052631578946,3199285.71,3450.89,42,Fair Market Price
8800000.0,"Sector 90, Gurgaon, Sector 90, Gurgaon, Delhi NCR",1930.0,28.406891,76.930126,3.0,3.0,3.0,Ready to Move,Resale,1.0,,,,Individual House,"
                    
                    
                    
                       This Multistorey Apartment is located at 5th floor in a building of total 19 floors. The Multistorey Apartment is newly constructed.
                    
                ",4559.58549222798,4559.58549222798,9350000.0,5149.53,4,Fair Market Price
6800000.0,"Indirapuram, Ghaziabad, Delhi NCR",1240.0,28.6345978639457,77.3615521659413,2.0,2.0,,Ready to Move,Resale,,,,,Flat,"
",5483.870967741936,5483.870967741936,5144382.02,4967.61,89,Overpriced (>20% above avg)
4000000.0,"NH 24, Ghaziabad, NH 24, Ghaziabad, Delhi NCR",1300.0,28.666747,77.479096,3.0,3.0,3.0,Ready to Move,Resale,1.0,,2.0,,Flat,"
                    
                    
                    
                       3+1 BHK apartment , First Floor
                    
                ",3076.923076923077,3076.923076923077,4928571.43,3651.58,7,Fair Market Price
16500000.0,"South Extension 1, New Delhi - South, Delhi NCR",1800.0,28.5728759765625,77.22295379638672,3.0,3.0,1.0,Ready to Move,Resale,,Furnished,,South metro station,Individual House,"


                                very peaceful and clam place to leave in South Delhi. very reasonable price. selling because need urgent fundsSouth Extension 1 is a prime residential cum commercial locality which is located in the southern part of Delhi along the Ring Road, Bheeshma Pitamah Marg and Barahpulla Marg. It is divided into multiple blocks and surrounded by Kotla Mubarakpur, Sewa Nagar, INA Colony, East Kidwai Nagar, Defence Colony and South Extension 2. The famous mughal monument Kale Khan ka Makbara is located in South Extension 1. The locality has multiple parks which give a healthy environment and pleasant ambience to the residents. The residential development is mostly builder floors of 2BHK, 3BHK and 4BHK developed by either private developers or Delhi Development Authority (DDA)South Extension 1 enjoys great connectivity with other parts of Delhi via. Ring Road, Bheeshma Pitamah Marg and Barahpulla Marg. While South Extension Metro Station on the Pink Line of Delhi Metro is next to the sub locality, INA Metro Station and AIIMS Metro Station (on the yellow line) are at 2 km from the sub locality. The nearest railway station is Lodhi Colony Railway Station which is 2 km from the sub-locality. The New Delhi railway station and Indira Gandhi International Airport are at a distance of 10 km and 18 km respectively.
                            
more

",9166.666666666666,9166.666666666666,20725000.0,11102.31,4,Underpriced (>20% below avg)
15000000.0,"Sector 49, Gurgaon, Delhi NCR",1750.0,28.4111861,77.0497084,3.0,3.0,,Ready to Move,Resale,,Semi-Furnished,,,Individual House,"
",8571.42857142857,8571.42857142857,13940000.0,7650.28,5,Fair Market Price
3200000.0,"Sector 49, Faridabad, Delhi NCR",800.0,28.3920951,77.267223,2.0,2.0,,Ready to Move,Resale,,Semi-Furnished,,,Flat,"
",4000.0,4000.0,4600000.0,4000.0,2,Underpriced (>20% below avg)
18700000.0,"Sector 66, Gurgaon, Sector 66, Gurgaon, Delhi NCR",2051.0,28.39522652,77.05988662,4.0,4.0,3.0,Ready to Move,Resale,2.0,,,,Flat,"


                                Beautiful property with excellent wardrobes and other amenitiesIREO Uptown located Sector 66 , Gurgaon has amazing luxury flats available from INR 1.10 Cr to 1.73 Cr.. Developed across 10.96 acres, IREO Uptown located in Sector 66, Gurgaon is a luxurious project by IREO Management Pvt. Ltd. The project features 6 magnificently designed towers sheltering total 550 residential units. The flats are available with 2BHK & 3BHK configurations which are absolutely ready-to-occupy and can either be purchased or rented.Uniquely designed with three sides open, all the well-ventilated residential apartments of IREO Uptown Sector 66 receive lots of fresh air & sunlight all the day promising a lively & healthy ambiance. Every residential apartment is attractive with a trendy modular kitchen and spacious balconies. All the air-conditioned apartments of this society are built as per vaastu principles.
                            
more

",9117.503656752804,9117.503656752804,19100000.0,8596.02,2,Fair Market Price
16500000.0,"Sector 43, Gurgaon, Delhi NCR",1550.0,28.4551851,77.0866744,3.0,3.0,3.0,Ready to Move,Resale,,Furnished,,,Flat,"


                                 The Expected price for this Flat is fixed at 1. 65 Cr. It lies on 1 floor out of 8 floors in its building and is also well ventilated. It has 1550. 0 Sq-ft area for use. It is a 3 bedroom apartment located in Sector 43. The Flat consists of 3 well furnished bathroom and has 3 open balconies. 
                            
more

",10645.16129032258,10645.161290322581,14375000.0,8487.45,4,Fair Market Price
3500000.0,"Sector 37C, Gurgaon, Sector 37C, Gurgaon, Delhi NCR",810.0,28.447866,76.98171288,2.0,2.0,2.0,Ready to Move,Resale,,,,,Flat,"
",4320.987654320988,4320.9876543209875,3300000.0,3903.52,3,Fair Market Price
23900000.0,"South Extension 1, New Delhi - South, Delhi NCR",2250.0,28.5728759765625,77.22295379638672,3.0,3.0,,Ready to Move,Resale,2.0,Furnished,,,Individual House,"


                                Truly spacious and extremely gorgeous, this beautifully furnished 3 BHK Builder Floor  is for sale in  South Extension 1, New Delhi and is also a perfect home for those looking for such kind of residential flat. So, hurry up and make the most of this opportunity!!!This Builder Floor is supported with round the clock water supply, Reserved Parking, Water Storage, Vaastu Compliant, Visitor Parking, Waste Disposal, Local bus stops and the other modes of public transport lie within a short distance. Some of the top-rated schools, well-known hospitals, and local clinics are found within the vicinity. Leading shopping malls, supermarkets, popular hotels, banks, and ATM centers are also easily accessible within close proximity.
                            
more

",10622.222222222224,10622.222222222223,20725000.0,11102.31,4,Fair Market Price
7000000.0,"Sector 5 Vaishali, Ghaziabad, Delhi NCR",1280.0,28.643642,77.34532,2.0,2.0,,Ready to Move,Resale,,Furnished,,,Flat,"
",5468.75,5468.75,4762500.0,4881.29,12,Overpriced (>20% above avg)
8500000.0,"Sainik Colony, Faridabad, Delhi NCR",1685.0,28.398028,77.2752245,3.0,4.0,,Ready to Move,Resale,,Semi-Furnished,,,Flat,"
",5044.510385756676,5044.510385756676,6600000.0,4380.04,4,Overpriced (>20% above avg)
3900000.0,"Indirapuram, Ghaziabad, Delhi NCR",800.0,28.6493479,77.3696259,2.0,2.0,,Ready to Move,Resale,,Semi-Furnished,,,Flat,"
",4875.0,4875.0,5144382.02,4967.61,89,Underpriced (>20% below avg)
16000000.0,"Crossings Republik, Ghaziabad, Delhi NCR",3375.0,28.6297895,77.4338883,4.0,5.0,3.0,Ready to Move,Resale,2.0,Semi-Furnished,,,Individual House,"
",4740.740740740741,4740.740740740741,9600000.0,3914.37,3,Overpriced (>20% above avg)
19500000.0,"Sector 85, Gurgaon, Delhi NCR",2600.0,28.409389,76.951659,4.0,4.0,,,Resale,,Semi-Furnished,,,Flat,"
",7500.0,7500.0,16366666.67,6700.58,3,Fair Market Price
3000000.0,"Sadh Nagar, New Delhi - South, Delhi NCR",592.0,28.5894323,77.0932907,2.0,2.0,,Ready to Move,Resale,,Semi-Furnished,,,Flat,"
",5067.567567567568,5067.5675675675675,3100000.0,5106.13,2,Fair Market Price
2550000.0,"Shahpur Bamheta, Ghaziabad, Delhi NCR",840.0,28.6464362,77.4743766,2.0,2.0,,,Resale,,Semi-Furnished,,,Flat,"
",3035.714285714286,3035.714285714286,2795000.0,3224.0,4,Fair Market Price
15000000.0,"Sohna Road, Gurgaon, Delhi NCR",2264.0,28.41024398803711,77.04116821289062,4.0,4.0,,Ready to Move,Resale,,Semi-Furnished,,,Individual House,"


                                Sohna Road, situated in the south of Gurgaon, has emerged as a prominent residential and commercial real estate corridor. The micro-market of Sohna Road stretches from Rajiv Chowk near NH-48 in Gurgaon till Sohna city in the south. During the past few years, Sohna Road has witnessed steady real estate development in residential, commercial and retail segments, especially in the sectors placed between Rajiv Chowk and Badshahpur Crossing, which includes Sector 47, 48, 49 and 50. Sectors placed to the south of Badshahpur Crossing such as Sector 66, 67, 68 and 69, are majorly developing in nature.Most of the residential developments in this area are in the form of multi-storey apartments, builder floor apartments and plotted developments. Key residential projects include SS Southend, Vatika City, Central Park Belgravia Resort Residences, Vipul Tatvam Villas, Bestech Park View Spa and Unitech Sunbreeze.Proximity to various office complexes key to residential demand in the region and it promotes walk to work conceptHosts a mix of high-rise apartments, builder floors and plotted developmentsExcellent connectivity via Golf Course Extension Road and Sohna RoadHeavy vehicular traffic during office hours
                            
more

",6625.441696113075,6625.441696113075,12766666.67,7145.73,3,Fair Market Price
3700000.0,"Sector 3 Rajendra Nagar, Ghaziabad, Delhi NCR",660.0,28.685392379760746,77.36431121826172,2.0,2.0,2.0,Ready to Move,New Property,,Furnished,,,Flat,"
                    
                    
                    
                       2 bike and 2 car parking available
                    
                ",5606.060606060606,5606.060606060606,4266666.67,5092.78,3,Fair Market Price
3300000.0,"Sector 99A, Gurgaon, Delhi NCR",645.0,28.4555238,76.9545079,2.0,2.0,,Ready to Move,Resale,,Unfurnished,,,Individual House,"
                    
                    
                    
                       propety for sale .........................
                    
                ",5116.279069767442,5116.279069767442,4300000.0,5211.85,3,Underpriced (>20% below avg)
10000000.0,"Sector 1, IMT Manesar, Gurgaon, Delhi NCR",1900.0,28.3779167,76.9155836,3.0,3.0,4.0,Ready to Move,Resale,2.0,Unfurnished,,,Flat,"
",5263.1578947368425,5263.1578947368425,9650000.0,5449.76,2,Fair Market Price
15500000.0,"Sector 109, Gurgaon, Delhi NCR",2150.0,28.517155,77.003435,3.0,3.0,,Ready to Move,Resale,,,,,Flat,"


                                Skilfully designed with effective utilisation for space & attractive floor plans - the well-ventilated residential apartments of ATS Tourmaline Sector 109 are a pure retreat for your family. ATS Tourmaline also offers various resale properties, priced moderately. Designer wardrobes across all the bedrooms, branded sanitary wares, fancy flooring and stylish modular kitchenettes are some of the salient features of these magical abodes.Fringed by verdant greenery and the splendor of landscaped gardens & water bodies make this eco-friendly residence a fine living place. Ample water supply, 100% power backup, round the clock security with CCTV supervision and fire fighting facilities promise a secure & safe residential shelter. Clubhouse with all the facilities like swimming pool, badminton court, kids play area, gymnasium, etc., is an ideal entertainment place. Every daily need is promised right at your doorstep with a retail & departmental store within the campus.
                            
more

",7209.302325581395,7209.302325581395,11375000.0,6091.82,8,Overpriced (>20% above avg)
24000000.0,"Palam Vihar, Gurgaon, Delhi NCR",3700.0,28.5080324,77.0336072,4.0,4.0,,Ready to Move,Resale,,Semi-Furnished,,,Flat,"
",6486.486486486487,6486.486486486487,22937500.0,7844.04,8,Fair Market Price
3000000.0,"Sector 5 Rajendra Nagar, Ghaziabad, Delhi NCR",750.0,28.6809994,77.356998,2.0,2.0,,Ready to Move,Resale,,Semi-Furnished,,,Flat,"
",4000.0,4000.0,3512500.0,4301.34,8,Fair Market Price
3350000.0,"Tech Zone, Greater Noida, Tech Zone, Greater Noida, Delhi NCR",995.0,28.400922,77.51969,2.0,2.0,4.0,,Resale,,Semi-Furnished,,,Individual House,"
",3366.834170854271,3366.834170854271,3248000.0,3381.58,5,Fair Market Price
3500000.0,"Noida Extension, Greater Noida, Delhi NCR",1055.0,28.604884,77.425914,2.0,2.0,,,Resale,,Unfurnished,,,Flat,"
",3317.5355450236966,3317.5355450236966,3904838.71,3903.81,31,Fair Market Price
3800000.0,"Sector 1, Greater Noida, Delhi NCR",950.0,28.5661101,77.4406099,2.0,2.0,,Ready to Move,Resale,,,,,Flat,"
                    
                    
                    
                       Multistorey apartment is available for sale. It is a good location property. Please contact for more details.
                    
                ",4000.0,4000.0,3636000.0,3483.69,10,Fair Market Price
27500000.0,"Rajouri Garden, New Delhi - West, Delhi NCR",2000.0,28.643348693847656,77.12055969238281,3.0,2.0,2.0,Ready to Move,Resale,,Furnished,,,Flat,"


                                Rajouri Garden is upscale residential cum commercial locality of West Delhi. It is divided into multiple blocks. Rajouri Garden is a shopper?s paradise in west Delhi and its Block J market, named as Main market, is one of the most famous retail markets of Delhi. Most of the residential development are in the form of independent houses and bungalows. DDA flats are also available in the locality. Some of private developers active in the locality are Bemisal Constructions, Krown Estate, Saroj and Company.The locality is serviced by the Pink line and Blue line of Delhi metro. The distance from the Indira Gandhi International Airport and Delhi Railway station is 15.6 kilometres and 14.3 kilometres respectively. Naraina Vihar Railway Station, Delhi Cantt are the nearest railway station from the locality. Rajouri Garden and Tagore Garden are the nearest bus depot from where one can catch the local bus.
                            
more

",13750.0,13750.0,20900000.0,10019.86,3,Overpriced (>20% above avg)
6500000.0,"Noida Extension, Greater Noida, Delhi NCR",1465.0,28.605958,77.444512,3.0,2.0,,Ready to Move,Resale,,Furnished,,,Flat,"
",4436.860068259386,4436.860068259386,5540000.0,3834.5,24,Fair Market Price
16500000.0,"Sector 102, Gurgaon, Sector 102, Gurgaon, Delhi NCR",2550.0,28.488179,76.97358,3.0,4.0,3.0,Ready to Move,Resale,2.0,,3.0,adjacent DPS,Flat,"
                    
                    
                    
                       It is newly constructed property on 5th floor. The club house, swimming pool is for selected few residents in 3 towers. The flat faces Dwarka Express way. It is ideally located on 5th floor. All good scholls are within 1 km radious.
                    
                ",6470.588235294118,6470.588235294118,12660000.0,6167.1,5,Overpriced (>20% above avg)
21500000.0,"Nirvana Country, Gurgaon, Nirvana Country, Gurgaon, Delhi NCR",2714.0,28.410516,77.05750725,3.0,4.0,3.0,Ready to Move,Resale,,,,,Flat,"


                                This property is in Sector 50 at a very prominent location.Unitech Harmony at Nirvana Country, Gurgaon, offers high-end yet affordable apartment options ranging between INR 1.80 Cr. onwards. Large, airy and upscale apartments designed in Nirvana Country with 80% open spaces and large landscaped area. Discover a neighborhood of elite like-minded residents. It is located in sector 50, adjacent to Golf Course Extension road.Golf Course ext... 1 km ' 10 minDPS Internation... 7 km ' 30 minMedanta-The Med... 7 km ' 30 minOmaxe Gurgaon M... 7 km ' 30 minLocated on the main Golf course extension road connecting National Highway-8 to major residential localities, Nirvana County is a developed locality. Good connectivity made it an ideal place to invest in and a preferable place to reside in.
                            
more

",7921.886514369934,7921.886514369934,14666666.67,6933.76,3,Overpriced (>20% above avg)
6300000.0,"Sector 82, Gurgaon, Delhi NCR",924.0,28.3929103,76.9589066,2.0,2.0,,,Resale,,Semi-Furnished,,,Individual House,"
",6818.181818181818,6818.181818181818,7018181.82,6441.44,11,Fair Market Price
45000000.0,"Sector 48, Gurgaon, Delhi NCR",7115.0,28.4196316903118,77.1051973969524,4.0,4.0,,Ready to Move,Resale,,,,,Flat,"


                                Vipul World located Sector 48 , Gurgaon has amazing luxury flats available from INR 1.05 Cr to 3.24 Cr.. he Vipul World spread within an area of 150 acres on Sohna Road, Gurgaon, offers an impressive medley of residential floors, offices, villas and plots. The G+2 Floors are rapidly nearing completion as Vipul Floors in sector 48 on Sohna road. Swift development work is also underway giving shape to Vipul Business Park - a state-of-the-art commercial complex. Tatvam Villas complements the Vipul World as the magnificent luxury villas where possessions have already started. Besides the above, Vipul World is also having residential plots and sites for Nursery and Primary schools which can be visited on any day after contacting our marketing personnel.Huda City Cente. 5 km ' 20 minInfrastructureGolf Course Ext. 1 km ' 10 minLotus Valley In. 5 km ' 20 min
                            
more

",6324.666198172874,6324.666198172874,23250000.0,7209.23,4,Overpriced (>20% above avg)
5400000.0,"Sector 16, Greater Noida, Delhi NCR",1325.0,28.6113,77.4454,3.0,3.0,,Ready to Move,Resale,,,,,Individual House,"
",4075.471698113208,4075.4716981132074,4914285.71,3728.65,7,Fair Market Price
19500000.0,"Sector 81, Gurgaon, Sector 81A, Gurgaon, Delhi NCR",3470.0,28.392124,76.949905,4.0,5.0,3.0,Ready to Move,Resale,2.0,,3.0,near by dlf ultima sector-81 gurgaon,Flat,"
                    
                    
                    
                       this is a 4bhk with servant quater having super area 3470 sq ft.with 2 covered car parking ,park and pool facing apartments.if you are interested in this apartments pls call.
                    
                ",5619.596541786744,5619.596541786744,18850000.0,5666.94,2,Fair Market Price
5000000.0,"Sector 75, Noida, Delhi NCR",1150.0,28.578033,77.379401,2.0,2.0,,Ready to Move,Resale,,,,,Flat,"
",4347.826086956522,4347.826086956522,6020000.0,5671.38,5,Fair Market Price
25000000.0,"Rajouri Garden, New Delhi - West, Delhi NCR",2880.0,28.643348693847656,77.12055969238281,3.0,3.0,3.0,Ready to Move,Resale,,Unfurnished,,,Flat,"


                                it is nice house with good facilitiesRajouri Garden is upscale residential cum commercial locality of West Delhi. It is divided into multiple blocks. Rajouri Garden is a shopper?s paradise in west Delhi and its Block J market, named as Main market, is one of the most famous retail markets of Delhi. Most of the residential development are in the form of independent houses and bungalows. DDA flats are also available in the locality. Some of private developers active in the locality are Bemisal Constructions, Krown Estate, Saroj and Company.Well-developed residential area with all the basic facilities available within the proximity.Shopper?s paradise with shopping complexes like TDI Mall, City Square, TDI Paragon Mall, Pacific Mall and Shoppers Stop
                            
more

",8680.555555555555,8680.555555555555,20900000.0,10019.86,3,Fair Market Price
30000000.0,"Sector 107, Noida, Delhi NCR",4644.0,28.544656,77.374523,4.0,4.0,3.0,Ready to Move,Resale,,Unfurnished,,,Flat,"
",6459.948320413437,6459.948320413437,25200000.0,7664.76,2,Fair Market Price
4500000.0,"Crossings Republik, Ghaziabad, Crossings Republik, Ghaziabad, Delhi NCR",1425.0,28.6292391988593,77.4402883141157,2.0,2.0,3.0,Ready to Move,Resale,,,,,Individual House,"
",3157.894736842105,3157.8947368421054,4500000.0,3739.16,4,Fair Market Price
3600000.0,"Sector 6 Vaishali, Ghaziabad, Delhi NCR",850.0,28.648588180541992,77.35334014892578,2.0,2.0,1.0,Ready to Move,Resale,,Semi-Furnished,,,Flat,"
                    
                    
                    
                        This spacious Builder Floor Apartment is located at 1st floor in a tower of total 3 floors. The Builder Floor Apartment construction is more than 5 to 10 years old. 
                    
                ",4235.294117647059,4235.294117647059,3570000.0,4011.7,5,Fair Market Price
6000000.0,"Mehrauli, New Delhi - South, Delhi NCR",1100.0,28.5201861,77.179158,3.0,2.0,2.0,Ready to Move,New Property,1.0,Semi-Furnished,1.0,Close to qutab minar metro station.,Individual House,"


                                Newly constructed 1100 sq. ft ground floor builder flat in mehrauli ready to move in 3 bhk flat with lift &modern amenities. fully ventilated, 3bhk flat with 2 baths and 2 balcony for sale in Mehrauli nearby peer baba, walking distance to main market & metro station, two side corner location. Electricity, security, running water storage, modular kitchen and lift provided. Reserved parking space is also available. Good construction quality within your budget.
                            
more

",5454.545454545455,5454.545454545455,5725000.0,5269.19,4,Fair Market Price
8100000.0,"Sector 68, Gurgaon, Sector 68, Gurgaon, Delhi NCR",1192.0,28.386791,77.049466,2.0,2.0,3.0,Ready to Move,Resale,,,,,Flat,"
                    
                    
                    
                       One of the most beautiful property in the area. The flat is east facing with the south facing balcony which means there will be proper sunlight in winters
                    
                ",6795.302013422819,6795.302013422819,9416666.67,7169.48,6,Fair Market Price
5200000.0,"Sector 78, Noida, Delhi NCR",1010.0,28.5575028022171,77.386464965331,2.0,2.0,,Ready to Move,Resale,1.0,,,The Property is near to Metro Station,Flat,"
                    
                    
                    
                       Ready to move in Semi Furnished Flat for Immediate sale with good balcony view and all the amenities like Swimming pool, Club house, Parking etc
                    
                ",5148.514851485149,5148.514851485149,5704375.0,5555.34,16,Fair Market Price
3900000.0,"Eta 2, Greater Noida, Delhi NCR",1050.0,28.49544,77.536555,3.0,2.0,,Ready to Move,Resale,,,,,Individual House,"
",3714.285714285714,3714.285714285714,4820000.0,3616.04,5,Fair Market Price
7500000.0,"Sector 46, Faridabad, Delhi NCR",1900.0,28.4397505,77.299872,3.0,3.0,,Ready to Move,Resale,,Semi-Furnished,,,Individual House,"
",3947.368421052632,3947.3684210526317,9700000.0,4303.42,3,Underpriced (>20% below avg)
6500000.0,"Sector 93B, Noida, Sector 93B, Noida, Delhi NCR",1110.0,28.5112743408678,77.3916888195878,2.0,2.0,,Ready to Move,Resale,,,,,Individual House,"
                    
                    
                    
                       Good woodwork and kitchen well done up
                    
                ",5855.855855855856,5855.855855855856,6600000.0,5945.95,2,Fair Market Price
8000000.0,"Sector 120, Noida, Delhi NCR",1578.0,28.5884077335071,77.3981985571677,3.0,2.0,4.0,Ready to Move,New Property,,,,,Individual House,"
                    
                    
                    
                       1578 sqft, North Facing, Standalone flat, east and West facing Balconies with Main Road and Garden View respectively, Full airy all time, full sunlight all the day. Separate Dining and Drawing area. Dedicated Entrance lobby.
                    
                ",5069.708491761724,5069.708491761724,7400000.0,4866.39,6,Fair Market Price
26000000.0,"Malibu Town, Gurgaon, Delhi NCR",2800.0,28.42242813110352,77.04646301269531,4.0,5.0,4.0,Ready to Move,New Property,,Semi-Furnished,,,Individual House,"


                                Situated along the Sohna Road, Malibu Town is an established residential locality largely catering to upper mid and premium segment. The locality has sound road connectivity and is closely surrounded by Sector 38, 46, 47, 48, 49 and 50. Malibu Town comprises a mix of completed builder floors, multi-storey apartments and plotted developments, along with some commercial and retail establishments. Prominent residential projects in the immediate vicinity include Unitech Uniworld Gardens, Bestech Park View Spa, M2K Aura and SS The Palladians.Developed locality comprising builder floors, multi-story apartments, and independent housesCaters to upper-mid and premium segmentSurrounded by several commercial cum retail centers, schools & hospitalsHigh traffic during office hours
                            
more

",9285.714285714286,9285.714285714286,27666666.67,9087.14,3,Fair Market Price
4000000.0,"Lal Kuan, Ghaziabad, Delhi NCR",1350.0,28.6336095,77.4713825,3.0,2.0,,Ready to Move,Resale,,Unfurnished,,,Individual House,"
",2962.962962962963,2962.962962962963,4160000.0,3240.0,5,Fair Market Price
5100000.0,"Noida Extension, Noida, Delhi NCR",1225.0,28.6199486805594,77.4227671285202,2.0,2.0,,Ready to Move,Resale,,,,,Flat,"
",4163.265306122449,4163.265306122449,3971315.79,3789.82,38,Overpriced (>20% above avg)
3100000.0,"Bhopura, Ghaziabad, Delhi NCR",1050.0,28.728555,77.337353,2.0,2.0,,Ready to Move,Resale,,,,,Individual House,"
",2952.3809523809523,2952.3809523809523,3169600.0,3094.39,25,Fair Market Price
4800000.0,"New Delhi, Mahavir Enclave Part 1, New Delhi - Dwarka, Delhi NCR",1000.0,28.59803581237793,77.07652282714844,2.0,2.0,1.0,Ready to Move,Resale,,Unfurnished,,,Individual House,"
                    
                    
                    
                       Multistorey apartment is available for sale. It covered area of 1000 sq-ft, it is a good location property. Please contact for more details.
                    
                ",4800.0,4800.0,5000000.0,5288.89,2,Fair Market Price
26000000.0,"Chittaranjan Park, New Delhi - South, Delhi NCR",1800.0,28.537872314453125,77.24923706054688,3.0,3.0,,Ready to Move,Resale,,Furnished,,,Flat,"


                                A residential house is available for sale. It is a good location. Please contact for more details.Chittaranjan Park (C.R Park) is an up-market residential locality in South New Delhi placed adjacent to the Outer Ring Road (ORR). Chittaranjan Park is famous for its Bengali street food and Fish market, where all variety of freshwater fish is available. One can find the best Bengali food in CR Market 1 and Market 2. Chittaranjan Park (C.R Park) is surrounded by many affluent localities of New New Delhi like Lajpat Nagar, Nehru Place, Kalkaji, Siri Fort and Kailash Colony. The residential development is primarily in the form of individual houses. Chittaranjan Park is divided into Block A to K and each block has its own park.Well-Developed posh localityWell-connected locality with ring road and metroGreen surroundings with many parks
                            
more

",14444.444444444443,14444.444444444445,22750000.0,13315.97,2,Fair Market Price
4000000.0,"Greater Noida West, Greater Noida, Delhi NCR",1106.0,28.5827632997497,77.4412209176754,2.0,2.0,3.0,Ready to Move,Resale,,,,,Flat,"
",3616.636528028933,3616.6365280289333,4043050.85,3880.81,59,Fair Market Price
25500000.0,"Patel Nagar West, New Delhi - West, Delhi NCR",1800.0,28.65242958068848,77.16432189941406,3.0,4.0,,Ready to Move,Resale,4.0,Semi-Furnished,,,Individual House,"
                    
                    
                    
                       It is nice house with good facilities
                    
                ",14166.666666666666,14166.666666666666,18000000.0,11856.06,2,Overpriced (>20% above avg)
7300000.0,"Sector 77, Noida, Delhi NCR",1410.0,28.5680204,77.3890864,3.0,2.0,5.0,Ready to Move,Resale,,,,,Flat,"
",5177.304964539007,5177.304964539007,9128750.0,5680.55,8,Underpriced (>20% below avg)
5000000.0,"Sector 78, Noida, Delhi NCR",875.0,28.5606725,77.386597,2.0,2.0,,Ready to Move,Resale,,Semi-Furnished,,,Flat,"
",5714.285714285715,5714.285714285715,5704375.0,5555.34,16,Fair Market Price
4800000.0,"Omega 1, Greater Noida, Delhi NCR",1190.0,28.45264434814453,77.5128173828125,3.0,2.0,3.0,Ready to Move,Resale,,Furnished,,,Flat,"
                    
                    
                    
                       Multistorey apartment is available for sale. It has covered area 1190 sq-ft, it is good location.
                    
                ",4033.613445378152,4033.6134453781515,5600000.0,3899.16,2,Fair Market Price
20500000.0,"Sector 48, Gurgaon, Sector 48, Gurgaon, Delhi NCR",2360.0,28.4238583,77.034771,3.0,4.0,3.0,Ready to Move,Resale,2.0,,2.0,Located on Sohna Road,Flat,"


                                The clompex is a gated community with in about 10 acres of developed landscapping, out of which 80 is green. Inclusive club house with tennis  squash courts library dinning space  cards room  swimming pool cricket nets etc. Ample green grounds. Part of a larger gated complex of 50 acres of which 20 acres is green
                            
more

",8686.440677966102,8686.440677966102,15000000.0,7324.05,3,Overpriced (>20% above avg)
16000000.0,"Sector 57, Gurgaon, Delhi NCR",2400.0,28.421554565429688,77.07806396484375,4.0,3.0,,Ready to Move,Resale,,Semi-Furnished,,Very near to Lush green Park of block B,Flat,"


                                Sector 57 is an established residential sector in Gurgaon abutting Golf Course Extension Road. It is closely surrounded by other prominent sectors such as Sector 50, 51, 56 and 55. In the wake of rapid commercial development, many professionals have migrated to these sectors. Sector 57 is relatively affordable when compared to newly develop high-rise residential towers on Golf Course Road. The sector is thriving with a mix of builder floors, multi-storey apartments and plotted developments. Key projects here are BPTP Freedom Park Life, Satya The Legend, AEZ Aloha and M2K The White House, among others.
                            
more

",6666.666666666667,6666.666666666667,15050000.0,6936.31,8,Fair Market Price
16000000.0,"Sector 110A, Gurgaon, Chandan Vihar, Gurgaon, Delhi NCR",2428.0,28.513139,77.025952,4.0,5.0,3.0,Ready to Move,Resale,2.0,,2.0,,Individual House,"
                    
                    
                    
                       It is located at a prime location and near to Expressway near to hospitals, mall, school, college and market.
                    
                ",6589.785831960461,6589.785831960461,15550000.0,6404.45,2,Fair Market Price
15000000.0,"Gujranwala Town, New Delhi - North, Delhi NCR",1405.0,28.69904518127441,77.18714141845703,3.0,3.0,,Ready to Move,Resale,,Furnished,,,Flat,"
                    
                    
                    
                       Multistorey apartment is available for sale. It is a good location property. Please contact for more details.
                    
                ",10676.156583629892,10676.156583629892,15000000.0,10338.08,2,Fair Market Price
4000000.0,"Sector 37C, Gurgaon, Delhi NCR",810.0,28.447866,76.98171288,2.0,2.0,,Ready to Move,Resale,,,,,Flat,"
",4938.271604938272,4938.271604938272,6001666.67,4998.64,12,Underpriced (>20% below avg)
3700000.0,"Omicron 1, Greater Noida, Delhi NCR",1040.0,28.4626703284033,77.5583025174588,2.0,2.0,,Ready to Move,Resale,,,,,Flat,"
",3557.692307692308,3557.6923076923076,4200000.0,3832.16,12,Fair Market Price
12000000.0,"Sector 106, Gurgaon, Delhi NCR",1760.0,28.4998859,77.000302,3.0,3.0,,Ready to Move,Resale,,Semi-Furnished,,,Flat,"
                    
                    
                    
                       property location is very good/////////
                    
                ",6818.181818181818,6818.181818181818,10542500.0,5832.62,4,Fair Market Price
